instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,sin_hour,cos_hour,sin_month,cos_month
10055,2012-02-28,1,1,2,23,0,2,1,1,0.32,0.303,0.53,0.2239,65,2012-02-28,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
10045,2012-02-28,1,1,2,13,0,2,1,1,0.36,0.3636,0.32,0.1045,190,2012-02-28,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
10051,2012-02-28,1,1,2,19,0,2,1,1,0.42,0.4242,0.26,0.0,306,2012-02-28,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
10044,2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,183,2012-02-28,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
10035,2012-02-28,1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,6,2012-02-28,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
10042,2012-02-28,1,1,2,10,0,2,1,1,0.3,0.2727,0.42,0.2985,132,2012-02-28,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
10033,2012-02-28,1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,6,2012-02-28,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
10034,2012-02-28,1,1,2,2,0,2,1,1,0.4,0.4091,0.54,0.1045,3,2012-02-28,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10043,2012-02-28,1,1,2,11,0,2,1,1,0.34,0.3182,0.36,0.2537,163,2012-02-28,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
10036,2012-02-28,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,2,2012-02-28,0.8878852184023752,0.4600650377311522,0.9096319953545183,0.41541501300188644
10032,2012-02-28,1,1,2,0,0,2,1,1,0.42,0.4242,0.54,0.1343,10,2012-02-28,0.0,1.0,0.9096319953545183,0.41541501300188644
10038,2012-02-28,1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,101,2012-02-28,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
10039,2012-02-28,1,1,2,7,0,2,1,1,0.28,0.2576,0.45,0.2985,325,2012-02-28,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
10040,2012-02-28,1,1,2,8,0,2,1,1,0.26,0.2424,0.48,0.2836,559,2012-02-28,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
10041,2012-02-28,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,232,2012-02-28,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
10037,2012-02-28,1,1,2,5,0,2,1,1,0.32,0.2879,0.42,0.3582,21,2012-02-28,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
10069,2012-02-29,1,1,2,14,0,3,1,2,0.36,0.3333,0.93,0.3582,56,2012-02-29,-0.6310879443260528,-0.7757112907044198,0.9096319953545183,0.41541501300188644
10078,2012-02-29,1,1,2,23,0,3,1,3,0.42,0.4242,0.94,0.2537,33,2012-02-29,-2.4492935982947064e-16,1.0,0.9096319953545183,0.41541501300188644
10077,2012-02-29,1,1,2,22,0,3,1,3,0.42,0.4242,0.94,0.2537,55,2012-02-29,-0.2697967711570252,0.962917287347799,0.9096319953545183,0.41541501300188644
10076,2012-02-29,1,1,2,21,0,3,1,3,0.42,0.4242,0.88,0.1642,39,2012-02-29,-0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10075,2012-02-29,1,1,2,20,0,3,1,3,0.42,0.4242,0.88,0.1642,97,2012-02-29,-0.730835964278124,0.6825531432186542,0.9096319953545183,0.41541501300188644
10074,2012-02-29,1,1,2,19,0,3,1,2,0.4,0.4091,0.87,0.1045,102,2012-02-29,-0.8878852184023756,0.4600650377311516,0.9096319953545183,0.41541501300188644
10073,2012-02-29,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0,192,2012-02-29,-0.979084087682323,0.2034560130526333,0.9096319953545183,0.41541501300188644
10072,2012-02-29,1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,253,2012-02-29,-0.9976687691905393,-0.06824241336467046,0.9096319953545183,0.41541501300188644
10071,2012-02-29,1,1,2,16,0,3,1,3,0.4,0.4091,0.82,0.2239,167,2012-02-29,-0.9422609221188204,-0.3348796121709864,0.9096319953545183,0.41541501300188644
10070,2012-02-29,1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,90,2012-02-29,-0.816969893010442,-0.5766803221148672,0.9096319953545183,0.41541501300188644
10068,2012-02-29,1,1,2,13,0,3,1,2,0.36,0.3333,0.93,0.3582,76,2012-02-29,-0.39840108984624156,-0.9172113015054529,0.9096319953545183,0.41541501300188644
10067,2012-02-29,1,1,2,12,0,3,1,3,0.32,0.303,0.93,0.3284,70,2012-02-29,-0.1361666490962464,-0.9906859460363308,0.9096319953545183,0.41541501300188644
10066,2012-02-29,1,1,2,11,0,3,1,3,0.3,0.2879,0.87,0.194,10,2012-02-29,0.1361666490962471,-0.9906859460363306,0.9096319953545183,0.41541501300188644
10065,2012-02-29,1,1,2,10,0,3,1,3,0.3,0.303,0.81,0.1642,10,2012-02-29,0.3984010898462414,-0.917211301505453,0.9096319953545183,0.41541501300188644
10064,2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,38,2012-02-29,0.631087944326053,-0.7757112907044197,0.9096319953545183,0.41541501300188644
10063,2012-02-29,1,1,2,8,0,3,1,2,0.28,0.2879,0.75,0.1045,116,2012-02-29,0.8169698930104421,-0.5766803221148671,0.9096319953545183,0.41541501300188644
10062,2012-02-29,1,1,2,7,0,3,1,2,0.26,0.2727,0.81,0.1343,253,2012-02-29,0.9422609221188205,-0.33487961217098616,0.9096319953545183,0.41541501300188644
10061,2012-02-29,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,104,2012-02-29,0.9976687691905392,-0.06824241336467088,0.9096319953545183,0.41541501300188644
10060,2012-02-29,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,29,2012-02-29,0.9790840876823229,0.20345601305263375,0.9096319953545183,0.41541501300188644
10059,2012-02-29,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,2,2012-02-29,0.730835964278124,0.6825531432186541,0.9096319953545183,0.41541501300188644
10058,2012-02-29,1,1,2,2,0,3,1,1,0.3,0.2879,0.56,0.2239,4,2012-02-29,0.5195839500354336,0.8544194045464886,0.9096319953545183,0.41541501300188644
10057,2012-02-29,1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,6,2012-02-29,0.2697967711570243,0.9629172873477994,0.9096319953545183,0.41541501300188644
10056,2012-02-29,1,1,2,0,0,3,1,1,0.32,0.3333,0.53,0.1045,32,2012-02-29,0.0,1.0,0.9096319953545183,0.41541501300188644
10093,2012-03-01,1,1,3,14,0,4,1,1,0.58,0.5455,0.35,0.2239,211,2012-03-01,-0.6310879443260528,-0.7757112907044198,0.9898214418809328,-0.142314838273285
10094,2012-03-01,1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,223,2012-03-01,-0.816969893010442,-0.5766803221148672,0.9898214418809328,-0.142314838273285
10095,2012-03-01,1,1,3,16,0,4,1,1,0.58,0.5455,0.32,0.2985,361,2012-03-01,-0.9422609221188204,-0.3348796121709864,0.9898214418809328,-0.142314838273285
10096,2012-03-01,1,1,3,17,0,4,1,1,0.56,0.5303,0.35,0.2985,600,2012-03-01,-0.9976687691905393,-0.06824241336467046,0.9898214418809328,-0.142314838273285
10097,2012-03-01,1,1,3,18,0,4,1,1,0.54,0.5152,0.34,0.3582,525,2012-03-01,-0.979084087682323,0.2034560130526333,0.9898214418809328,-0.142314838273285
10102,2012-03-01,1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,85,2012-03-01,-2.4492935982947064e-16,1.0,0.9898214418809328,-0.142314838273285
10099,2012-03-01,1,1,3,20,0,4,1,1,0.44,0.4394,0.44,0.4179,254,2012-03-01,-0.730835964278124,0.6825531432186542,0.9898214418809328,-0.142314838273285
10100,2012-03-01,1,1,3,21,0,4,1,1,0.42,0.4242,0.47,0.4627,197,2012-03-01,-0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10101,2012-03-01,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,126,2012-03-01,-0.2697967711570252,0.962917287347799,0.9898214418809328,-0.142314838273285
10092,2012-03-01,1,1,3,13,0,4,1,1,0.58,0.5455,0.32,0.2537,211,2012-03-01,-0.39840108984624156,-0.9172113015054529,0.9898214418809328,-0.142314838273285
10098,2012-03-01,1,1,3,19,0,4,1,1,0.48,0.4697,0.41,0.3284,328,2012-03-01,-0.8878852184023756,0.4600650377311516,0.9898214418809328,-0.142314838273285
10091,2012-03-01,1,1,3,12,0,4,1,1,0.56,0.5303,0.37,0.2239,220,2012-03-01,-0.1361666490962464,-0.9906859460363308,0.9898214418809328,-0.142314838273285
10079,2012-03-01,1,1,3,0,0,4,1,2,0.42,0.4242,0.94,0.0,11,2012-03-01,0.0,1.0,0.9898214418809328,-0.142314838273285
10089,2012-03-01,1,1,3,10,0,4,1,1,0.52,0.5,0.55,0.1642,133,2012-03-01,0.3984010898462414,-0.917211301505453,0.9898214418809328,-0.142314838273285
10088,2012-03-01,1,1,3,9,0,4,1,1,0.46,0.4545,0.77,0.2537,286,2012-03-01,0.631087944326053,-0.7757112907044197,0.9898214418809328,-0.142314838273285
10087,2012-03-01,1,1,3,8,0,4,1,1,0.42,0.4242,0.94,0.1343,594,2012-03-01,0.8169698930104421,-0.5766803221148671,0.9898214418809328,-0.142314838273285
10086,2012-03-01,1,1,3,7,0,4,1,2,0.44,0.4394,0.94,0.1343,304,2012-03-01,0.9422609221188205,-0.33487961217098616,0.9898214418809328,-0.142314838273285
10085,2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,109,2012-03-01,0.9976687691905392,-0.06824241336467088,0.9898214418809328,-0.142314838273285
10084,2012-03-01,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,18,2012-03-01,0.9790840876823229,0.20345601305263375,0.9898214418809328,-0.142314838273285
10083,2012-03-01,1,1,3,4,0,4,1,1,0.48,0.4697,0.88,0.194,5,2012-03-01,0.8878852184023752,0.4600650377311522,0.9898214418809328,-0.142314838273285
10082,2012-03-01,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,3,2012-03-01,0.730835964278124,0.6825531432186541,0.9898214418809328,-0.142314838273285
10081,2012-03-01,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,6,2012-03-01,0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10080,2012-03-01,1,1,3,1,0,4,1,3,0.46,0.4545,0.94,0.1045,12,2012-03-01,0.2697967711570243,0.9629172873477994,0.9898214418809328,-0.142314838273285
10090,2012-03-01,1,1,3,11,0,4,1,1,0.56,0.5303,0.43,0.194,168,2012-03-01,0.1361666490962471,-0.9906859460363306,0.9898214418809328,-0.142314838273285
10117,2012-03-02,1,1,3,14,0,5,1,2,0.44,0.4394,0.44,0.2836,205,2012-03-02,-0.6310879443260528,-0.7757112907044198,0.9898214418809328,-0.142314838273285
10118,2012-03-02,1,1,3,15,0,5,1,2,0.42,0.4242,0.5,0.2985,78,2012-03-02,-0.816969893010442,-0.5766803221148672,0.9898214418809328,-0.142314838273285
10119,2012-03-02,1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,50,2012-03-02,-0.9422609221188204,-0.3348796121709864,0.9898214418809328,-0.142314838273285
10120,2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,128,2012-03-02,-0.9976687691905393,-0.06824241336467046,0.9898214418809328,-0.142314838273285
10121,2012-03-02,1,1,3,18,0,5,1,3,0.36,0.3485,0.87,0.194,160,2012-03-02,-0.979084087682323,0.2034560130526333,0.9898214418809328,-0.142314838273285
10126,2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0,23,2012-03-02,-2.4492935982947064e-16,1.0,0.9898214418809328,-0.142314838273285
10123,2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,100,2012-03-02,-0.730835964278124,0.6825531432186542,0.9898214418809328,-0.142314838273285
10124,2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,101,2012-03-02,-0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10125,2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,75,2012-03-02,-0.2697967711570252,0.962917287347799,0.9898214418809328,-0.142314838273285
10116,2012-03-02,1,1,3,13,0,5,1,1,0.42,0.4242,0.44,0.2239,222,2012-03-02,-0.39840108984624156,-0.9172113015054529,0.9898214418809328,-0.142314838273285
10122,2012-03-02,1,1,3,19,0,5,1,3,0.36,0.3485,0.87,0.194,174,2012-03-02,-0.8878852184023756,0.4600650377311516,0.9898214418809328,-0.142314838273285
10115,2012-03-02,1,1,3,12,0,5,1,1,0.4,0.4091,0.43,0.1642,234,2012-03-02,-0.1361666490962464,-0.9906859460363308,0.9898214418809328,-0.142314838273285
10103,2012-03-02,1,1,3,0,0,5,1,1,0.34,0.3333,0.53,0.1642,46,2012-03-02,0.0,1.0,0.9898214418809328,-0.142314838273285
10113,2012-03-02,1,1,3,10,0,5,1,1,0.36,0.3485,0.5,0.1642,132,2012-03-02,0.3984010898462414,-0.917211301505453,0.9898214418809328,-0.142314838273285
10104,2012-03-02,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,20,2012-03-02,0.2697967711570243,0.9629172873477994,0.9898214418809328,-0.142314838273285
10105,2012-03-02,1,1,3,2,0,5,1,1,0.34,0.3182,0.53,0.2836,6,2012-03-02,0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10106,2012-03-02,1,1,3,3,0,5,1,1,0.32,0.3182,0.57,0.194,3,2012-03-02,0.730835964278124,0.6825531432186541,0.9898214418809328,-0.142314838273285
10107,2012-03-02,1,1,3,4,0,5,1,1,0.32,0.3485,0.61,0.0,2,2012-03-02,0.8878852184023752,0.4600650377311522,0.9898214418809328,-0.142314838273285
10114,2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,194,2012-03-02,0.1361666490962471,-0.9906859460363306,0.9898214418809328,-0.142314838273285
10109,2012-03-02,1,1,3,6,0,5,1,1,0.3,0.3333,0.7,0.0,92,2012-03-02,0.9976687691905392,-0.06824241336467088,0.9898214418809328,-0.142314838273285
10110,2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0,262,2012-03-02,0.9422609221188205,-0.33487961217098616,0.9898214418809328,-0.142314838273285
10111,2012-03-02,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,549,2012-03-02,0.8169698930104421,-0.5766803221148671,0.9898214418809328,-0.142314838273285
10112,2012-03-02,1,1,3,9,0,5,1,1,0.3,0.3333,0.81,0.0,314,2012-03-02,0.631087944326053,-0.7757112907044197,0.9898214418809328,-0.142314838273285
10108,2012-03-02,1,1,3,5,0,5,1,1,0.3,0.3333,0.7,0.0,24,2012-03-02,0.9790840876823229,0.20345601305263375,0.9898214418809328,-0.142314838273285
10140,2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,339,2012-03-03,-0.39840108984624156,-0.9172113015054529,0.9898214418809328,-0.142314838273285
10149,2012-03-03,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,134,2012-03-03,-0.2697967711570252,0.962917287347799,0.9898214418809328,-0.142314838273285
10148,2012-03-03,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,154,2012-03-03,-0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10147,2012-03-03,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,149,2012-03-03,-0.730835964278124,0.6825531432186542,0.9898214418809328,-0.142314838273285
10146,2012-03-03,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,225,2012-03-03,-0.8878852184023756,0.4600650377311516,0.9898214418809328,-0.142314838273285
10145,2012-03-03,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,303,2012-03-03,-0.979084087682323,0.2034560130526333,0.9898214418809328,-0.142314838273285
10144,2012-03-03,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,385,2012-03-03,-0.9976687691905393,-0.06824241336467046,0.9898214418809328,-0.142314838273285
10143,2012-03-03,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,467,2012-03-03,-0.9422609221188204,-0.3348796121709864,0.9898214418809328,-0.142314838273285
10142,2012-03-03,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,399,2012-03-03,-0.816969893010442,-0.5766803221148672,0.9898214418809328,-0.142314838273285
10141,2012-03-03,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,430,2012-03-03,-0.6310879443260528,-0.7757112907044198,0.9898214418809328,-0.142314838273285
10150,2012-03-03,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0.0,106,2012-03-03,-2.4492935982947064e-16,1.0,0.9898214418809328,-0.142314838273285
10139,2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,299,2012-03-03,-0.1361666490962464,-0.9906859460363308,0.9898214418809328,-0.142314838273285
10137,2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0,168,2012-03-03,0.3984010898462414,-0.917211301505453,0.9898214418809328,-0.142314838273285
10138,2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,214,2012-03-03,0.1361666490962471,-0.9906859460363306,0.9898214418809328,-0.142314838273285
10127,2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,22,2012-03-03,0.0,1.0,0.9898214418809328,-0.142314838273285
10128,2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,44,2012-03-03,0.2697967711570243,0.9629172873477994,0.9898214418809328,-0.142314838273285
10130,2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,21,2012-03-03,0.730835964278124,0.6825531432186541,0.9898214418809328,-0.142314838273285
10131,2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,2,2012-03-03,0.8878852184023752,0.4600650377311522,0.9898214418809328,-0.142314838273285
10129,2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,38,2012-03-03,0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,7,2012-03-03,0.9976687691905392,-0.06824241336467088,0.9898214418809328,-0.142314838273285
10134,2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,16,2012-03-03,0.9422609221188205,-0.33487961217098616,0.9898214418809328,-0.142314838273285
10135,2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0,48,2012-03-03,0.8169698930104421,-0.5766803221148671,0.9898214418809328,-0.142314838273285
10136,2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,94,2012-03-03,0.631087944326053,-0.7757112907044197,0.9898214418809328,-0.142314838273285
10132,2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,2,2012-03-03,0.9790840876823229,0.20345601305263375,0.9898214418809328,-0.142314838273285
10168,2012-03-04,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,263,2012-03-04,-0.9976687691905393,-0.06824241336467046,0.9898214418809328,-0.142314838273285
10165,2012-03-04,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,332,2012-03-04,-0.6310879443260528,-0.7757112907044198,0.9898214418809328,-0.142314838273285
10166,2012-03-04,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,334,2012-03-04,-0.816969893010442,-0.5766803221148672,0.9898214418809328,-0.142314838273285
10167,2012-03-04,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,299,2012-03-04,-0.9422609221188204,-0.3348796121709864,0.9898214418809328,-0.142314838273285
10169,2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,184,2012-03-04,-0.979084087682323,0.2034560130526333,0.9898214418809328,-0.142314838273285
10164,2012-03-04,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,364,2012-03-04,-0.39840108984624156,-0.9172113015054529,0.9898214418809328,-0.142314838273285
10171,2012-03-04,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,88,2012-03-04,-0.730835964278124,0.6825531432186542,0.9898214418809328,-0.142314838273285
10172,2012-03-04,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,79,2012-03-04,-0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10173,2012-03-04,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,62,2012-03-04,-0.2697967711570252,0.962917287347799,0.9898214418809328,-0.142314838273285
10174,2012-03-04,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,26,2012-03-04,-2.4492935982947064e-16,1.0,0.9898214418809328,-0.142314838273285
10170,2012-03-04,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,132,2012-03-04,-0.8878852184023756,0.4600650377311516,0.9898214418809328,-0.142314838273285
10163,2012-03-04,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,327,2012-03-04,-0.1361666490962464,-0.9906859460363308,0.9898214418809328,-0.142314838273285
10162,2012-03-04,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,256,2012-03-04,0.1361666490962471,-0.9906859460363306,0.9898214418809328,-0.142314838273285
10161,2012-03-04,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,192,2012-03-04,0.3984010898462414,-0.917211301505453,0.9898214418809328,-0.142314838273285
10160,2012-03-04,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,118,2012-03-04,0.631087944326053,-0.7757112907044197,0.9898214418809328,-0.142314838273285
10159,2012-03-04,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,66,2012-03-04,0.8169698930104421,-0.5766803221148671,0.9898214418809328,-0.142314838273285
10158,2012-03-04,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,23,2012-03-04,0.9422609221188205,-0.33487961217098616,0.9898214418809328,-0.142314838273285
10157,2012-03-04,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,5,2012-03-04,0.9976687691905392,-0.06824241336467088,0.9898214418809328,-0.142314838273285
10156,2012-03-04,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,5,2012-03-04,0.9790840876823229,0.20345601305263375,0.9898214418809328,-0.142314838273285
10155,2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,14,2012-03-04,0.8878852184023752,0.4600650377311522,0.9898214418809328,-0.142314838273285
10154,2012-03-04,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,26,2012-03-04,0.730835964278124,0.6825531432186541,0.9898214418809328,-0.142314838273285
10153,2012-03-04,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,80,2012-03-04,0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10152,2012-03-04,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,76,2012-03-04,0.2697967711570243,0.9629172873477994,0.9898214418809328,-0.142314838273285
10151,2012-03-04,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,72,2012-03-04,0.0,1.0,0.9898214418809328,-0.142314838273285
10189,2012-03-05,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,128,2012-03-05,-0.6310879443260528,-0.7757112907044198,0.9898214418809328,-0.142314838273285
10190,2012-03-05,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,130,2012-03-05,-0.816969893010442,-0.5766803221148672,0.9898214418809328,-0.142314838273285
10191,2012-03-05,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,210,2012-03-05,-0.9422609221188204,-0.3348796121709864,0.9898214418809328,-0.142314838273285
10192,2012-03-05,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,387,2012-03-05,-0.9976687691905393,-0.06824241336467046,0.9898214418809328,-0.142314838273285
10193,2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,375,2012-03-05,-0.979084087682323,0.2034560130526333,0.9898214418809328,-0.142314838273285
10198,2012-03-05,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,31,2012-03-05,-2.4492935982947064e-16,1.0,0.9898214418809328,-0.142314838273285
10195,2012-03-05,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,179,2012-03-05,-0.730835964278124,0.6825531432186542,0.9898214418809328,-0.142314838273285
10196,2012-03-05,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,120,2012-03-05,-0.5195839500354336,0.8544194045464886,0.9898214418809328,-0.142314838273285
10197,2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,78,2012-03-05,-0.2697967711570252,0.962917287347799,0.9898214418809328,-0.142314838273285
10188,2012-03-05,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,120,2012-03-05,-0.39840108984624156,-0.9172113015054529,0.9898214418809328,-0.142314838273285
10194,2012-03-05,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,226,2012-03-05,-0.8878852184023756,0.4600650377311516,0.9898214418809328,-0.142314838273285
10187,2012-03-05,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0.0,137,2012-03-05,-0.1361666490962464,-0.9906859460363308,0.9898214418809328,-0.142314838273285
10175,2012-03-05,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,17,2012-03-05,0.0,1.0,0.9898214418809328,-0.142314838273285
10185,2012-03-05,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0.0,86,2012-03-05,0.3984010898462414,-0.917211301505453,0.9898214418809328,-0.142314838273285
10184,2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,197,2012-03-05,0.631087944326053,-0.7757112907044197,0.9898214418809328,-0.142314838273285
10183,2012-03-05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,428,2012-03-05,0.8169698930104421,-0.5766803221148671,0.9898214418809328,-0.142314838273285
10182,2012-03-05,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,260,2012-03-05,0.9422609221188205,-0.33487961217098616,0.9898214418809328,-0.142314838273285
